data_frac,trial_i,performance,passed_safety,failed
0.001,0,,False,False
0.001,1,,False,False
0.001,2,,False,False
0.001,3,,False,False
0.001,4,,False,False
0.001,5,,False,False
0.001,6,,False,False
0.001,7,,False,False
0.001,8,,False,False
0.001,9,,False,False
0.001,10,,False,False
0.001,11,,False,False
0.001,12,,False,False
0.001,13,,False,False
0.001,14,,False,False
0.001,15,,False,False
0.001,16,,False,False
0.001,17,,False,False
0.001,18,,False,False
0.001,19,,False,False
0.001637893706954,0,,False,False
0.001637893706954,1,,False,False
0.001637893706954,2,,False,False
0.001637893706954,3,,False,False
0.001637893706954,4,,False,False
0.001637893706954,5,,False,False
0.001637893706954,6,,False,False
0.001637893706954,7,,False,False
0.001637893706954,8,,False,False
0.001637893706954,9,,False,False
0.001637893706954,10,,False,False
0.001637893706954,11,,False,False
0.001637893706954,12,,False,False
0.001637893706954,13,,False,False
0.001637893706954,14,,False,False
0.001637893706954,15,,False,False
0.001637893706954,16,,False,False
0.001637893706954,17,,False,False
0.001637893706954,18,,False,False
0.001637893706954,19,,False,False
0.0026826957952797,0,,False,False
0.0026826957952797,1,,False,False
0.0026826957952797,2,,False,False
0.0026826957952797,3,,False,False
0.0026826957952797,4,,False,False
0.0026826957952797,5,,False,False
0.0026826957952797,6,,False,False
0.0026826957952797,7,,False,False
0.0026826957952797,8,,False,False
0.0026826957952797,9,,False,False
0.0026826957952797,10,,False,False
0.0026826957952797,11,,False,False
0.0026826957952797,12,,False,False
0.0026826957952797,13,,False,False
0.0026826957952797,14,,False,False
0.0026826957952797,15,,False,False
0.0026826957952797,16,,False,False
0.0026826957952797,17,,False,False
0.0026826957952797,18,,False,False
0.0026826957952797,19,,False,False
0.0043939705607607,0,,False,False
0.0043939705607607,1,,False,False
0.0043939705607607,2,,False,False
0.0043939705607607,3,,False,False
0.0043939705607607,4,,False,False
0.0043939705607607,5,,False,False
0.0043939705607607,6,,False,False
0.0043939705607607,7,,False,False
0.0043939705607607,8,,False,False
0.0043939705607607,9,,False,False
0.0043939705607607,10,0.7710882675907996,True,False
0.0043939705607607,11,,False,False
0.0043939705607607,12,,False,False
0.0043939705607607,13,,False,False
0.0043939705607607,14,,False,False
0.0043939705607607,15,,False,False
0.0043939705607607,16,0.693114311890243,True,False
0.0043939705607607,17,,False,False
0.0043939705607607,18,,False,False
0.0043939705607607,19,,False,False
0.0071968567300115,0,,False,False
0.0071968567300115,1,,False,False
0.0071968567300115,2,0.7065534688131762,True,False
0.0071968567300115,3,,False,False
0.0071968567300115,4,0.6875793673916115,True,False
0.0071968567300115,5,,False,False
0.0071968567300115,6,0.7138142803393692,True,False
0.0071968567300115,7,0.704129521103615,True,False
0.0071968567300115,8,,False,False
0.0071968567300115,9,,False,False
0.0071968567300115,10,,False,False
0.0071968567300115,11,,False,False
0.0071968567300115,12,0.7031784985699455,True,False
0.0071968567300115,13,,False,False
0.0071968567300115,14,0.6999006163933222,True,False
0.0071968567300115,15,0.7068180614819402,True,False
0.0071968567300115,16,,False,False
0.0071968567300115,17,0.7520211941269368,True,False
0.0071968567300115,18,,False,False
0.0071968567300115,19,0.691017959298268,True,False
0.0117876863479358,0,0.6827715437558993,True,False
0.0117876863479358,1,0.684948399480931,True,False
0.0117876863479358,2,0.70366223453189,True,False
0.0117876863479358,3,0.7134059760692886,True,False
0.0117876863479358,4,0.6910064798961422,True,False
0.0117876863479358,5,0.6815324916713774,True,False
0.0117876863479358,6,0.6928809333414634,True,False
0.0117876863479358,7,0.6930151202558584,True,False
0.0117876863479358,8,0.6799546702554986,True,False
0.0117876863479358,9,0.7236032359917789,True,False
0.0117876863479358,10,0.6747061164935393,True,False
0.0117876863479358,11,,False,False
0.0117876863479358,12,0.6796835203053997,True,False
0.0117876863479358,13,0.7033559673120776,True,False
0.0117876863479358,14,,False,False
0.0117876863479358,15,0.6977114436025362,True,False
0.0117876863479358,16,0.691393575021715,True,False
0.0117876863479358,17,0.692097897142011,True,False
0.0117876863479358,18,0.6898495479305287,True,False
0.0117876863479358,19,0.6959770609935718,True,False
0.0193069772888324,0,0.6792152448386899,True,False
0.0193069772888324,1,0.6740529953547716,True,False
0.0193069772888324,2,0.683460158271694,True,False
0.0193069772888324,3,0.6862428968921689,True,False
0.0193069772888324,4,0.6780751950041737,True,False
0.0193069772888324,5,0.6721460408432536,True,False
0.0193069772888324,6,0.6956434562168462,True,False
0.0193069772888324,7,0.6880678638022831,True,False
0.0193069772888324,8,0.6784311759983216,True,False
0.0193069772888324,9,0.6839861566820737,True,False
0.0193069772888324,10,0.6681858295580979,True,False
0.0193069772888324,11,,False,False
0.0193069772888324,12,0.6712307744657894,True,False
0.0193069772888324,13,0.6802825341927023,True,False
0.0193069772888324,14,0.6742164016251562,True,False
0.0193069772888324,15,0.6714866526400718,True,False
0.0193069772888324,16,0.671646809700763,True,False
0.0193069772888324,17,0.6880483586706873,True,False
0.0193069772888324,18,0.6772744368929587,True,False
0.0193069772888324,19,0.6822911919564841,True,False
0.0316227766016837,0,0.6676504978810455,True,False
0.0316227766016837,1,0.66781098021227,True,False
0.0316227766016837,2,0.6855771594643525,True,False
0.0316227766016837,3,0.6852459820359614,True,False
0.0316227766016837,4,0.6711961021053945,True,False
0.0316227766016837,5,0.6695295022103106,True,False
0.0316227766016837,6,0.6788282543556641,True,False
0.0316227766016837,7,0.6709381405287864,True,False
0.0316227766016837,8,0.6672819416137156,True,False
0.0316227766016837,9,0.6696732367658281,True,False
0.0316227766016837,10,0.6726893296303017,True,False
0.0316227766016837,11,0.6816870251001613,True,False
0.0316227766016837,12,0.6683577647232081,True,False
0.0316227766016837,13,0.6691656289986366,True,False
0.0316227766016837,14,0.6687992064926285,True,False
0.0316227766016837,15,0.6700863562016608,True,False
0.0316227766016837,16,0.6662260243626286,True,False
0.0316227766016837,17,0.6716483740900828,True,False
0.0316227766016837,18,0.6734056280828496,True,False
0.0316227766016837,19,0.6663897507976482,True,False
0.0517947467923121,0,0.6703849780680557,True,False
0.0517947467923121,1,0.664919446606674,True,False
0.0517947467923121,2,0.6890418635806316,True,False
0.0517947467923121,3,0.6727158158669178,True,False
0.0517947467923121,4,0.665323558004294,True,False
0.0517947467923121,5,0.6659140450543231,True,False
0.0517947467923121,6,0.6664997410050993,True,False
0.0517947467923121,7,0.6681608327420867,True,False
0.0517947467923121,8,0.6634734823080534,True,False
0.0517947467923121,9,0.6727068259086623,True,False
0.0517947467923121,10,0.6655219661049899,True,False
0.0517947467923121,11,0.669305716052912,True,False
0.0517947467923121,12,0.6624917958672014,True,False
0.0517947467923121,13,0.6681857402971603,True,False
0.0517947467923121,14,0.6697159160153668,True,False
0.0517947467923121,15,0.664293926186082,True,False
0.0517947467923121,16,0.6610724273621641,True,False
0.0517947467923121,17,0.6750355708718789,True,False
0.0517947467923121,18,0.6681353131691573,True,False
0.0517947467923121,19,,False,False
0.0848342898244071,0,0.6719006082437654,True,False
0.0848342898244071,1,0.6558015267510581,True,False
0.0848342898244071,2,0.6631163489868316,True,False
0.0848342898244071,3,0.6632615580811224,True,False
0.0848342898244071,4,0.6601023049265471,True,False
0.0848342898244071,5,0.6550801667312766,True,False
0.0848342898244071,6,,False,False
0.0848342898244071,7,0.6592280208037312,True,False
0.0848342898244071,8,0.6584410404214303,True,False
0.0848342898244071,9,0.6620158362931716,True,False
0.0848342898244071,10,0.6552250790728366,True,False
0.0848342898244071,11,0.6641844624440105,True,False
0.0848342898244071,12,0.6578513491431877,True,False
0.0848342898244071,13,0.6695200812192229,True,False
0.0848342898244071,14,0.6573873843574833,True,False
0.0848342898244071,15,0.6628341403052523,True,False
0.0848342898244071,16,0.6554149940361869,True,False
0.0848342898244071,17,0.6631223799994983,True,False
0.0848342898244071,18,0.6613260013670477,True,False
0.0848342898244071,19,0.6576145429468152,True,False
0.1389495494373137,0,0.6553265201557794,True,False
0.1389495494373137,1,0.6541283975051144,True,False
0.1389495494373137,2,0.6567842433243088,True,False
0.1389495494373137,3,0.6573353374105511,True,False
0.1389495494373137,4,0.6575836462325841,True,False
0.1389495494373137,5,0.652739519452809,True,False
0.1389495494373137,6,0.6553335591314279,True,False
0.1389495494373137,7,0.6539466066705285,True,False
0.1389495494373137,8,0.6593541225320642,True,False
0.1389495494373137,9,0.6551849690180797,True,False
0.1389495494373137,10,0.6541464222548349,True,False
0.1389495494373137,11,0.6586444352264739,True,False
0.1389495494373137,12,0.6570937658076728,True,False
0.1389495494373137,13,0.6598838714858739,True,False
0.1389495494373137,14,0.6528217878809314,True,False
0.1389495494373137,15,0.6549820391641046,True,False
0.1389495494373137,16,0.650841250417035,True,False
0.1389495494373137,17,0.6590466979819846,True,False
0.1389495494373137,18,0.6573006612893805,True,False
0.1389495494373137,19,0.6620994083959081,True,False
0.2275845926074788,0,0.6517550393594251,True,False
0.2275845926074788,1,0.6512305918605635,True,False
0.2275845926074788,2,0.6516822884069748,True,False
0.2275845926074788,3,0.6528066187921902,True,False
0.2275845926074788,4,0.6518111984888543,True,False
0.2275845926074788,5,0.6500032220830898,True,False
0.2275845926074788,6,0.6524873968483036,True,False
0.2275845926074788,7,0.6511997990516111,True,False
0.2275845926074788,8,0.6527174047443816,True,False
0.2275845926074788,9,0.651120762106612,True,False
0.2275845926074788,10,0.6499073169629287,True,False
0.2275845926074788,11,0.6534005824044544,True,False
0.2275845926074788,12,0.6510071220053598,True,False
0.2275845926074788,13,0.6501655820459098,True,False
0.2275845926074788,14,0.6495893424922773,True,False
0.2275845926074788,15,0.6538456871535014,True,False
0.2275845926074788,16,0.65029053302752,True,False
0.2275845926074788,17,0.652989514113353,True,False
0.2275845926074788,18,0.6527162435370001,True,False
0.2275845926074788,19,0.6537783194708581,True,False
0.3727593720314938,0,0.6486698503342586,True,False
0.3727593720314938,1,0.6482022642590809,True,False
0.3727593720314938,2,0.6486923561793128,True,False
0.3727593720314938,3,0.6484664729763245,True,False
0.3727593720314938,4,0.6491530574890068,True,False
0.3727593720314938,5,0.6480356226029705,True,False
0.3727593720314938,6,0.6491179599816137,True,False
0.3727593720314938,7,0.6487024464310417,True,False
0.3727593720314938,8,0.6492352313912897,True,False
0.3727593720314938,9,0.6500506873761471,True,False
0.3727593720314938,10,0.6482533332712516,True,False
0.3727593720314938,11,0.6501727572919671,True,False
0.3727593720314938,12,0.6476271947760298,True,False
0.3727593720314938,13,0.6489645161805985,True,False
0.3727593720314938,14,0.6483406507911368,True,False
0.3727593720314938,15,0.6484777570911936,True,False
0.3727593720314938,16,0.6493978992005419,True,False
0.3727593720314938,17,0.6497406032401694,True,False
0.3727593720314938,18,0.6492030969603577,True,False
0.3727593720314938,19,0.6497563118142642,True,False
0.6105402296585326,0,0.6472901801129193,True,False
0.6105402296585326,1,0.6473276452790004,True,False
0.6105402296585326,2,0.6478100676736347,True,False
0.6105402296585326,3,0.6472902166301834,True,False
0.6105402296585326,4,0.6470530660634356,True,False
0.6105402296585326,5,0.6474885101830258,True,False
0.6105402296585326,6,0.6469108414458008,True,False
0.6105402296585326,7,0.6476256049613397,True,False
0.6105402296585326,8,0.6470695009133035,True,False
0.6105402296585326,9,0.6490532935832111,True,False
0.6105402296585326,10,0.6472836410079135,True,False
0.6105402296585326,11,0.6477511474520925,True,False
0.6105402296585326,12,0.6471388224063962,True,False
0.6105402296585326,13,0.6479523319476277,True,False
0.6105402296585326,14,0.6470691374182689,True,False
0.6105402296585326,15,0.6472038856870097,True,False
0.6105402296585326,16,0.6482364301053664,True,False
0.6105402296585326,17,0.6474884772493121,True,False
0.6105402296585326,18,0.6481412853229809,True,False
0.6105402296585326,19,0.6471558164516513,True,False
1.0,0,0.6466656391746689,True,False
1.0,1,0.6470100683143613,True,False
1.0,2,0.6466889446981853,True,False
1.0,3,0.6465958325849425,True,False
1.0,4,0.6463256311385189,True,False
1.0,5,0.6471167945097419,True,False
1.0,6,0.6462075345585749,True,False
1.0,7,0.6467592423072944,True,False
1.0,8,0.6464849460097172,True,False
1.0,9,0.6470142366545812,True,False
1.0,10,0.646444135855167,True,False
1.0,11,0.6469522333745057,True,False
1.0,12,0.6464747542706947,True,False
1.0,13,0.646544601557875,True,False
1.0,14,0.6462200157268592,True,False
1.0,15,0.64673960068869,True,False
1.0,16,0.6469258371212986,True,False
1.0,17,0.6466219175734635,True,False
1.0,18,0.6467907969392742,True,False
1.0,19,0.6466020940054925,True,False
