data_frac,trial_i,performance,failed
0.001,0,0.757628632646885,False
0.001,1,0.7998507001826292,True
0.001,2,0.8714106558503364,False
0.001,3,0.7385487902385144,False
0.001,4,0.8499308193486266,False
0.001,5,0.7841634241916764,True
0.001,6,0.7817443078236072,False
0.001,7,0.8010332964911062,False
0.001,8,0.7701548277440471,False
0.001,9,0.9313802429054978,False
0.001,10,0.7881296166364583,False
0.001,11,0.8039439871418632,True
0.001,12,0.7254720757032952,True
0.001,13,0.8633808622525043,False
0.001,14,0.7708510043993739,True
0.001,15,0.7377582868096804,True
0.001,16,1.0009472970156863,False
0.001,17,0.7706695630856534,False
0.001,18,0.8443359779395624,False
0.001,19,0.771073915282467,False
0.001637893706954,0,0.7416423251968127,False
0.001637893706954,1,0.768962360909908,False
0.001637893706954,2,0.8462030576993209,False
0.001637893706954,3,0.749650226087737,False
0.001637893706954,4,0.7874167044833336,False
0.001637893706954,5,0.8207425235842819,True
0.001637893706954,6,0.8347780856257453,False
0.001637893706954,7,0.7948157140680514,False
0.001637893706954,8,0.7372439798437097,False
0.001637893706954,9,0.9235768232451153,False
0.001637893706954,10,0.7345887071569508,False
0.001637893706954,11,0.7789645838859249,True
0.001637893706954,12,0.7492398347025011,False
0.001637893706954,13,0.84515382291153,False
0.001637893706954,14,0.8198305330416573,True
0.001637893706954,15,0.7835892388779631,True
0.001637893706954,16,0.9274892820718924,False
0.001637893706954,17,0.7803926535800277,False
0.001637893706954,18,0.750561496568004,False
0.001637893706954,19,0.8092135739252505,False
0.0026826957952797,0,0.7680559130640422,False
0.0026826957952797,1,0.7305768951175486,False
0.0026826957952797,2,0.7390277867862749,False
0.0026826957952797,3,0.7457512859161793,False
0.0026826957952797,4,0.7737596792135255,False
0.0026826957952797,5,0.7942927081554428,True
0.0026826957952797,6,0.7268419058929713,False
0.0026826957952797,7,0.7623751380497438,False
0.0026826957952797,8,0.728740580614329,False
0.0026826957952797,9,0.8678811268090216,False
0.0026826957952797,10,0.7782568893623057,True
0.0026826957952797,11,0.7889075368982813,True
0.0026826957952797,12,0.7843657301954784,False
0.0026826957952797,13,0.7824318355947579,True
0.0026826957952797,14,0.8043841210659601,True
0.0026826957952797,15,0.7831033271383862,True
0.0026826957952797,16,0.7789580511968915,False
0.0026826957952797,17,0.8120008098951594,False
0.0026826957952797,18,0.7629789321027126,False
0.0026826957952797,19,0.786698277503395,False
0.0043939705607607,0,0.7339124492421767,False
0.0043939705607607,1,0.7209964622305802,False
0.0043939705607607,2,0.7305095988211564,False
0.0043939705607607,3,0.7321838791795768,False
0.0043939705607607,4,0.7894052506735403,True
0.0043939705607607,5,0.7647955375616655,True
0.0043939705607607,6,0.7546201534847421,False
0.0043939705607607,7,0.7327028123136838,False
0.0043939705607607,8,0.7354333558514055,False
0.0043939705607607,9,0.7275979166478794,False
0.0043939705607607,10,0.7505455164241149,False
0.0043939705607607,11,0.7154438144628501,True
0.0043939705607607,12,0.7852723696415955,False
0.0043939705607607,13,0.7328508061437569,True
0.0043939705607607,14,0.7790007871176373,True
0.0043939705607607,15,0.7332184034672429,True
0.0043939705607607,16,0.7221067521385924,False
0.0043939705607607,17,0.83298997861042,False
0.0043939705607607,18,0.7286704278492261,False
0.0043939705607607,19,0.7516754746356478,False
0.0071968567300115,0,0.7315174617292938,False
0.0071968567300115,1,0.7140060266532776,False
0.0071968567300115,2,0.7291689726574128,False
0.0071968567300115,3,0.6994533469313322,False
0.0071968567300115,4,0.7591174105027205,True
0.0071968567300115,5,0.7284088519758947,True
0.0071968567300115,6,0.7251468714924586,False
0.0071968567300115,7,0.6985279957204173,False
0.0071968567300115,8,0.7099681633270201,False
0.0071968567300115,9,0.7069859917983125,False
0.0071968567300115,10,0.7107067373805221,False
0.0071968567300115,11,0.7117467614367083,False
0.0071968567300115,12,0.7252838428689973,False
0.0071968567300115,13,0.6972873411899451,False
0.0071968567300115,14,0.7406688290790868,True
0.0071968567300115,15,0.6887352679240583,False
0.0071968567300115,16,0.7066796224533536,False
0.0071968567300115,17,0.7712236971594166,False
0.0071968567300115,18,0.6958011551827523,False
0.0071968567300115,19,0.6981224148246163,False
0.0117876863479358,0,0.7065240589330849,False
0.0117876863479358,1,0.7039012301922425,True
0.0117876863479358,2,0.6815106979054051,False
0.0117876863479358,3,0.6936149851094224,False
0.0117876863479358,4,0.732881182937348,False
0.0117876863479358,5,0.7135363809298676,False
0.0117876863479358,6,0.6932509652930745,False
0.0117876863479358,7,0.686595110942044,False
0.0117876863479358,8,0.7007617894957804,False
0.0117876863479358,9,0.700001139229403,False
0.0117876863479358,10,0.6961518778522072,False
0.0117876863479358,11,0.6829281435125356,False
0.0117876863479358,12,0.6968484936465502,False
0.0117876863479358,13,0.6852571707658621,False
0.0117876863479358,14,0.6960398530507677,False
0.0117876863479358,15,0.682926173799119,False
0.0117876863479358,16,0.7021409216181652,False
0.0117876863479358,17,0.7188728630731563,False
0.0117876863479358,18,0.6759205377904544,False
0.0117876863479358,19,0.6906649844279891,True
0.0193069772888324,0,0.6755907810856434,False
0.0193069772888324,1,0.6732099411596967,False
0.0193069772888324,2,0.6656781796172616,False
0.0193069772888324,3,0.6732056953371053,False
0.0193069772888324,4,0.6982631795715248,False
0.0193069772888324,5,0.688517839784367,False
0.0193069772888324,6,0.6718341246452412,False
0.0193069772888324,7,0.6734405727918448,False
0.0193069772888324,8,0.67287560505879,False
0.0193069772888324,9,0.673083770939591,False
0.0193069772888324,10,0.666301712039804,False
0.0193069772888324,11,0.670639575205449,False
0.0193069772888324,12,0.6768594359695034,False
0.0193069772888324,13,0.6630354199377494,False
0.0193069772888324,14,0.6719806880407173,False
0.0193069772888324,15,0.6713446884863445,False
0.0193069772888324,16,0.6784315316815948,False
0.0193069772888324,17,0.6910309731826311,False
0.0193069772888324,18,0.6627290179900278,False
0.0193069772888324,19,0.6696801574552483,False
0.0316227766016837,0,0.6602969581219335,False
0.0316227766016837,1,0.659879817444732,False
0.0316227766016837,2,0.6622667496394168,False
0.0316227766016837,3,0.6676715966480815,False
0.0316227766016837,4,0.6757205260894034,False
0.0316227766016837,5,0.6735716219531359,False
0.0316227766016837,6,0.6651815200548589,False
0.0316227766016837,7,0.6600814937046898,False
0.0316227766016837,8,0.6622589682852009,False
0.0316227766016837,9,0.6628782019648489,False
0.0316227766016837,10,0.6658865649981313,False
0.0316227766016837,11,0.6609174576966081,False
0.0316227766016837,12,0.6715712651161836,False
0.0316227766016837,13,0.6572614918743243,False
0.0316227766016837,14,0.6600184968447566,False
0.0316227766016837,15,0.6601791309596622,False
0.0316227766016837,16,0.6665724580133957,False
0.0316227766016837,17,0.6770910292755101,False
0.0316227766016837,18,0.6596449302773444,False
0.0316227766016837,19,0.6630723979559796,False
0.0517947467923121,0,0.6551017126648749,False
0.0517947467923121,1,0.6567405155126292,False
0.0517947467923121,2,0.6567631379321236,False
0.0517947467923121,3,0.6554390491836344,False
0.0517947467923121,4,0.6623840370115618,False
0.0517947467923121,5,0.6598812305790619,False
0.0517947467923121,6,0.6657058238463809,False
0.0517947467923121,7,0.6586964868154878,False
0.0517947467923121,8,0.6592349921012508,False
0.0517947467923121,9,0.654605936913012,False
0.0517947467923121,10,0.6595358746827746,False
0.0517947467923121,11,0.6545436311337067,False
0.0517947467923121,12,0.657132545105069,False
0.0517947467923121,13,0.6538862765228451,False
0.0517947467923121,14,0.6556915598840977,False
0.0517947467923121,15,0.65312557872435,False
0.0517947467923121,16,0.6561298774168481,False
0.0517947467923121,17,0.6626436997632568,False
0.0517947467923121,18,0.6555836761625148,False
0.0517947467923121,19,0.6595514951183451,False
0.0848342898244071,0,0.6520475279116452,False
0.0848342898244071,1,0.651472760715224,False
0.0848342898244071,2,0.652195397949784,False
0.0848342898244071,3,0.6520942380979254,False
0.0848342898244071,4,0.6548442664263865,False
0.0848342898244071,5,0.6551391710411182,False
0.0848342898244071,6,0.6522941780110404,False
0.0848342898244071,7,0.6524958853283626,False
0.0848342898244071,8,0.6558412477442381,False
0.0848342898244071,9,0.6504531268573258,False
0.0848342898244071,10,0.6549698917163971,False
0.0848342898244071,11,0.6511587483346022,False
0.0848342898244071,12,0.6535145029333324,False
0.0848342898244071,13,0.6514076748316348,False
0.0848342898244071,14,0.6515422409981579,False
0.0848342898244071,15,0.6516202295034487,False
0.0848342898244071,16,0.6508812044321727,False
0.0848342898244071,17,0.6550553033530607,False
0.0848342898244071,18,0.6531780297455414,False
0.0848342898244071,19,0.6531110410303983,False
0.1389495494373137,0,0.6489606901553141,False
0.1389495494373137,1,0.6486691055588711,False
0.1389495494373137,2,0.6489929912534387,False
0.1389495494373137,3,0.6501827906557537,False
0.1389495494373137,4,0.6509244817162548,False
0.1389495494373137,5,0.6505992914680729,False
0.1389495494373137,6,0.6507309774523217,False
0.1389495494373137,7,0.6494219319421659,False
0.1389495494373137,8,0.6503338546845263,False
0.1389495494373137,9,0.6493327291925046,False
0.1389495494373137,10,0.6502496831949386,False
0.1389495494373137,11,0.6479659596818773,False
0.1389495494373137,12,0.6497857006232967,False
0.1389495494373137,13,0.6482583178525886,False
0.1389495494373137,14,0.6491627609841182,False
0.1389495494373137,15,0.6509379224217391,False
0.1389495494373137,16,0.6483606562729342,False
0.1389495494373137,17,0.649783905442678,False
0.1389495494373137,18,0.6500321955360173,False
0.1389495494373137,19,0.6512227568919683,False
0.2275845926074788,0,0.6475814966612402,False
0.2275845926074788,1,0.646565328529741,False
0.2275845926074788,2,0.6478358507480698,False
0.2275845926074788,3,0.6481906092887396,False
0.2275845926074788,4,0.6489900510835654,False
0.2275845926074788,5,0.6478382700600421,False
0.2275845926074788,6,0.6490696940275956,False
0.2275845926074788,7,0.6473962733634439,False
0.2275845926074788,8,0.6481106517458298,False
0.2275845926074788,9,0.647421201054999,False
0.2275845926074788,10,0.6478805497195516,False
0.2275845926074788,11,0.6468140609414542,False
0.2275845926074788,12,0.6483400294447783,False
0.2275845926074788,13,0.6474150446312369,False
