data_frac,trial_i,performance,failed
0.001,0,0.7518379823746527,True
0.001,1,0.792793740847888,True
0.001,2,0.8262679734727904,True
0.001,3,0.8130959207597993,False
0.001,4,0.7740190160734716,True
0.001,5,0.8022160123777111,False
0.001,6,0.8431505201596192,True
0.001,7,0.7780381495882474,False
0.001,8,0.7765788787332523,False
0.001,9,0.7940930510816105,False
0.001,10,0.7465718768158178,True
0.001,11,0.7874236498691989,False
0.001,12,0.8116896054571987,False
0.001,13,0.7537675752582702,True
0.001,14,0.7558190800832997,False
0.001,15,0.8235654414956588,False
0.001,16,1.0115259952353093,False
0.001,17,0.864582656131952,False
0.001,18,0.7678269942887949,False
0.001,19,0.7718735901514961,False
0.001637893706954,0,0.8151813323172546,True
0.001637893706954,1,0.7756509199665969,True
0.001637893706954,2,0.8111527460004898,False
0.001637893706954,3,0.827773726391517,False
0.001637893706954,4,0.746834894842892,True
0.001637893706954,5,0.7482417216361887,False
0.001637893706954,6,0.8587971044601096,True
0.001637893706954,7,0.815592175324931,False
0.001637893706954,8,0.766199205550382,False
0.001637893706954,9,0.7977478405387174,False
0.001637893706954,10,0.7517208741427494,False
0.001637893706954,11,0.773264420810706,True
0.001637893706954,12,0.7441578395912264,False
0.001637893706954,13,0.7678250459250737,False
0.001637893706954,14,0.7714391426589807,True
0.001637893706954,15,0.7586035065130321,False
0.001637893706954,16,0.8022113806038441,False
0.001637893706954,17,0.782160151310624,False
0.001637893706954,18,0.797764806003379,False
0.001637893706954,19,0.8229024308689412,False
0.0026826957952797,0,0.7907223787595115,True
0.0026826957952797,1,0.7900156684384443,False
0.0026826957952797,2,0.7719790573746728,False
0.0026826957952797,3,0.8136557577875907,False
0.0026826957952797,4,0.7591038675193464,False
0.0026826957952797,5,0.7521838087319965,False
0.0026826957952797,6,0.8758920821023152,True
0.0026826957952797,7,0.7574724728492895,True
0.0026826957952797,8,0.7921769761025493,False
0.0026826957952797,9,0.7945795400705908,False
0.0026826957952797,10,0.7933127830344644,False
0.0026826957952797,11,0.7790166544721498,False
0.0026826957952797,12,0.7261829129919235,False
0.0026826957952797,13,0.7397142960449861,False
0.0026826957952797,14,0.7634483048896041,True
0.0026826957952797,15,0.7410370050235291,False
0.0026826957952797,16,0.8209087994840375,False
0.0026826957952797,17,0.7865118647091933,True
0.0026826957952797,18,0.7458531605637513,False
0.0026826957952797,19,0.7736434081973848,True
0.0043939705607607,0,0.746865847864134,True
0.0043939705607607,1,0.7425564165784051,False
0.0043939705607607,2,0.7615219747139246,False
0.0043939705607607,3,0.8038618105575254,False
0.0043939705607607,4,0.7575400003107262,False
0.0043939705607607,5,0.7129743754400542,False
0.0043939705607607,6,0.8139066197624364,True
0.0043939705607607,7,0.7459145813762014,False
0.0043939705607607,8,0.7966825553585489,False
0.0043939705607607,9,0.7862138499784999,False
0.0043939705607607,10,0.7853204386091611,True
0.0043939705607607,11,0.7356130247555938,True
0.0043939705607607,12,0.7273257534572263,False
0.0043939705607607,13,0.7120736221576794,False
0.0043939705607607,14,0.712329273221366,False
0.0043939705607607,15,0.7239414293826545,False
0.0043939705607607,16,0.722965405780214,False
0.0043939705607607,17,0.7629982897668366,False
0.0043939705607607,18,0.7458360466447678,True
0.0043939705607607,19,0.735616712461006,False
0.0071968567300115,0,0.7154236319901783,True
0.0071968567300115,1,0.7060132234496768,False
0.0071968567300115,2,0.7630942410609671,False
0.0071968567300115,3,0.7458452822943381,False
0.0071968567300115,4,0.7117480589193844,False
0.0071968567300115,5,0.7124419118528175,False
0.0071968567300115,6,0.7407088864833032,False
0.0071968567300115,7,0.7451147052058363,False
0.0071968567300115,8,0.7361293385934827,True
0.0071968567300115,9,0.73864144819887,False
0.0071968567300115,10,0.6935599902058647,False
0.0071968567300115,11,0.7064912759618879,True
0.0071968567300115,12,0.707390516556429,False
0.0071968567300115,13,0.6961627975163073,False
0.0071968567300115,14,0.7038726883791031,False
0.0071968567300115,15,0.6983112185436101,True
0.0071968567300115,16,0.7080347801841806,False
0.0071968567300115,17,0.705195960728838,False
0.0071968567300115,18,0.7081813884901453,True
0.0071968567300115,19,0.715881855514196,False
0.0117876863479358,0,0.6823995466367203,True
0.0117876863479358,1,0.6771764369609194,False
0.0117876863479358,2,0.7266553367930625,False
0.0117876863479358,3,0.7057110023143436,False
0.0117876863479358,4,0.687789157928252,False
0.0117876863479358,5,0.6906014047250704,False
0.0117876863479358,6,0.7029507140717822,False
0.0117876863479358,7,0.6940841152645191,False
0.0117876863479358,8,0.6843907358781475,False
0.0117876863479358,9,0.6895072072842854,False
0.0117876863479358,10,0.7008036718450356,False
0.0117876863479358,11,0.6801541021059253,True
0.0117876863479358,12,0.6719867439244219,False
0.0117876863479358,13,0.6781750176003535,False
0.0117876863479358,14,0.6834779745312477,False
0.0117876863479358,15,0.6805829619032263,True
0.0117876863479358,16,0.6802548660021461,False
0.0117876863479358,17,0.6794255545815638,False
0.0117876863479358,18,0.7000421153562895,False
0.0117876863479358,19,0.6854123586130739,False
0.0193069772888324,0,0.6719803542237349,False
0.0193069772888324,1,0.6686740643783269,False
0.0193069772888324,2,0.6969724430344986,False
0.0193069772888324,3,0.6783083390912344,False
0.0193069772888324,4,0.6730785383647349,False
0.0193069772888324,5,0.6814151403056967,True
0.0193069772888324,6,0.6756773597834709,False
0.0193069772888324,7,0.6820764593094806,False
0.0193069772888324,8,0.6685845328787955,False
0.0193069772888324,9,0.6801822863520455,False
0.0193069772888324,10,0.6749566301666436,False
0.0193069772888324,11,0.6683590900647068,False
0.0193069772888324,12,0.669087377968263,False
0.0193069772888324,13,0.6860064111011878,False
0.0193069772888324,14,0.6708950818902745,False
0.0193069772888324,15,0.674166182705589,True
0.0193069772888324,16,0.6636219121179878,False
0.0193069772888324,17,0.6764550405423129,False
0.0193069772888324,18,0.6759725692604098,False
0.0193069772888324,19,0.6735011093410469,False
0.0316227766016837,0,0.6659103842131426,False
0.0316227766016837,1,0.6619155509069371,False
0.0316227766016837,2,0.6656879742578083,False
0.0316227766016837,3,0.6618486517559364,False
0.0316227766016837,4,0.6612288912223662,False
0.0316227766016837,5,0.6602620195746176,False
0.0316227766016837,6,0.6622249274810126,False
0.0316227766016837,7,0.6593127660365339,False
0.0316227766016837,8,0.6620177050073659,False
0.0316227766016837,9,0.6673499116862915,False
0.0316227766016837,10,0.6594364040125893,False
0.0316227766016837,11,0.6686067211637733,False
0.0316227766016837,12,0.6570762816067678,False
0.0316227766016837,13,0.6662046352308505,False
0.0316227766016837,14,0.6590689647115099,False
0.0316227766016837,15,0.6666897095922011,True
0.0316227766016837,16,0.6587262163574135,False
0.0316227766016837,17,0.6655559456494962,False
0.0316227766016837,18,0.6702950424002961,False
0.0316227766016837,19,0.6640094621438233,False
0.0517947467923121,0,0.6551925498989871,False
0.0517947467923121,1,0.6541912143090503,False
0.0517947467923121,2,0.6577097388321631,False
0.0517947467923121,3,0.6581753561519071,False
0.0517947467923121,4,0.6603451461094012,False
0.0517947467923121,5,0.6525283758242144,False
0.0517947467923121,6,0.655372203201711,False
0.0517947467923121,7,0.6545856505543055,False
0.0517947467923121,8,0.6599949029746751,False
0.0517947467923121,9,0.6559980201162137,False
0.0517947467923121,10,0.6532235853983122,False
0.0517947467923121,11,0.6581201260982433,False
0.0517947467923121,12,0.6558053841405138,False
0.0517947467923121,13,0.6587129072658566,False
0.0517947467923121,14,0.6542128560705472,False
0.0517947467923121,15,0.6598851916167402,True
0.0517947467923121,16,0.654980147858356,False
0.0517947467923121,17,0.6589564734263161,False
0.0517947467923121,18,0.6575124658411304,False
0.0517947467923121,19,0.6613244664956061,False
0.0848342898244071,0,0.6521089151802496,False
0.0848342898244071,1,0.6526038939755452,False
0.0848342898244071,2,0.6517756002973911,False
0.0848342898244071,3,0.6554317340017448,False
0.0848342898244071,4,0.652438576484488,False
0.0848342898244071,5,0.6521429419317327,False
0.0848342898244071,6,0.6526400476600601,False
0.0848342898244071,7,0.6512385925150898,False
0.0848342898244071,8,0.6545362888532128,False
0.0848342898244071,9,0.6531067807744757,False
0.0848342898244071,10,0.650242018071682,False
0.0848342898244071,11,0.6537185508551604,False
0.0848342898244071,12,0.6511205844715489,False
0.0848342898244071,13,0.6533337401107802,False
0.0848342898244071,14,0.6494741401500883,False
0.0848342898244071,15,0.6558388892056355,False
0.0848342898244071,16,0.6503440546339629,False
0.0848342898244071,17,0.6543603158774658,False
0.0848342898244071,18,0.6527960826031342,False
0.0848342898244071,19,0.6546880069413256,False
0.1389495494373137,0,0.6496491126793277,False
0.1389495494373137,1,0.6483586490304497,False
0.1389495494373137,2,0.6488471207396116,False
0.1389495494373137,3,0.6490766107085638,False
0.1389495494373137,4,0.6499047807682496,False
0.1389495494373137,5,0.6497069006349103,False
0.1389495494373137,6,0.6505630145030538,False
0.1389495494373137,7,0.6492522606213433,False
0.1389495494373137,8,0.6495241140929588,False
0.1389495494373137,9,0.6507429805768641,False
0.1389495494373137,10,0.6492597370693742,False
0.1389495494373137,11,0.6501277718988826,False
0.1389495494373137,12,0.6482953665576785,False
0.1389495494373137,13,0.6496810805565238,False
0.1389495494373137,14,0.6479294083720586,False
0.1389495494373137,15,0.6495255981391097,False
0.1389495494373137,16,0.6492004472020892,False
0.1389495494373137,17,0.6502697501858045,False
0.1389495494373137,18,0.6493333934246003,False
0.1389495494373137,19,0.6499910422812468,False
0.2275845926074788,0,0.6470963389871414,False
