data_frac,trial_i,performance,failed
0.001,0,0.8114474450037438,False
0.001,1,0.768043137056887,False
0.001,2,0.7544093716334433,True
0.001,3,0.8115250455100447,False
0.001,4,0.8078095046485844,True
0.001,5,0.9547318366041684,True
0.001,6,0.8439648982356444,False
0.001,7,0.8154146912998339,False
0.001,8,0.7753800122141022,False
0.001,9,0.7386490865034663,False
0.001,10,0.7638178619469421,True
0.001,11,0.8650898600606385,False
0.001,12,0.8342138300711541,False
0.001,13,0.7465575230765288,False
0.001,14,0.8018832264983872,False
0.001,15,0.8800160311189842,True
0.001,16,0.7743996106798549,False
0.001,17,0.7735706868223625,False
0.001,18,0.7825145613409701,False
0.001,19,0.7489931560257899,False
0.001637893706954,0,0.8758457772963706,False
0.001637893706954,1,0.7893864350369197,True
0.001637893706954,2,0.8108319622812342,True
0.001637893706954,3,0.790320405103166,False
0.001637893706954,4,0.7475074134965711,False
0.001637893706954,5,0.8516677387235811,False
0.001637893706954,6,0.7734245960907767,False
0.001637893706954,7,0.8040116220442071,True
0.001637893706954,8,0.77659032202184,False
0.001637893706954,9,0.7768962322553455,False
0.001637893706954,10,0.7291102567379674,False
0.001637893706954,11,0.8303534882721312,False
0.001637893706954,12,0.8560818147787386,False
0.001637893706954,13,0.744405598650562,False
0.001637893706954,14,0.8066315301249616,False
0.001637893706954,15,0.8858167967912838,True
0.001637893706954,16,0.7951049149605176,False
0.001637893706954,17,0.8029798287940839,True
0.001637893706954,18,0.8795867231836205,False
0.001637893706954,19,0.7664336116765349,False
0.0026826957952797,0,0.8047366432764955,False
0.0026826957952797,1,0.7726629327108075,False
0.0026826957952797,2,0.7610423252847303,False
0.0026826957952797,3,0.8462299859592031,True
0.0026826957952797,4,0.7727710371362481,False
0.0026826957952797,5,0.7765850081101286,False
0.0026826957952797,6,0.794464240958279,False
0.0026826957952797,7,0.8045225058395287,True
0.0026826957952797,8,0.7844124753193655,False
0.0026826957952797,9,0.7819843648243898,False
0.0026826957952797,10,0.7627662898738119,False
0.0026826957952797,11,0.7479799525130149,False
0.0026826957952797,12,0.7841140246433606,False
0.0026826957952797,13,0.7738851235024623,False
0.0026826957952797,14,0.782093908267396,True
0.0026826957952797,15,0.7882817809290551,True
0.0026826957952797,16,0.7615257255490399,True
0.0026826957952797,17,0.797949458274269,False
0.0026826957952797,18,0.7794181336214632,False
0.0026826957952797,19,0.7333020249284845,False
0.0043939705607607,0,0.7477872639061584,True
0.0043939705607607,1,0.7474647982023861,False
0.0043939705607607,2,0.7403617728059805,False
0.0043939705607607,3,0.7435823994815322,False
0.0043939705607607,4,0.7797547093568862,False
0.0043939705607607,5,0.7289945041618479,False
0.0043939705607607,6,0.7418535331037326,False
0.0043939705607607,7,0.7803345339870622,True
0.0043939705607607,8,0.7288905511059913,False
0.0043939705607607,9,0.7156499523395043,False
0.0043939705607607,10,0.7577920351418922,True
0.0043939705607607,11,0.7194149041470173,False
0.0043939705607607,12,0.7701421139654735,False
0.0043939705607607,13,0.7542585479218231,False
0.0043939705607607,14,0.7483254458300629,True
0.0043939705607607,15,0.7458783392503716,False
0.0043939705607607,16,0.724416569253515,False
0.0043939705607607,17,0.7426769245199886,False
0.0043939705607607,18,0.7505721724802101,False
0.0043939705607607,19,0.7085330670782505,False
