data_frac,trial_i,performance,failed
0.001,0,0.7526450024395334,True
0.001,1,0.7384987016202037,False
0.001,2,0.7628176037668958,False
0.001,3,0.7443674896418051,True
0.001,4,0.8139228575333067,False
0.001,5,0.7664868317308565,False
0.001,6,0.7559114443050193,False
0.001,7,0.7611342738113217,False
0.001,8,0.7704392564259377,True
0.001,9,0.8166049477441116,True
0.001,10,0.842191555734946,True
0.001,11,0.8525513045316607,False
0.001,12,0.787327331952595,False
0.001,13,0.8047643511210111,True
0.001,14,0.7971755498940604,False
0.001,15,0.7564993684351196,False
0.001,16,0.8354160367262492,False
0.001,17,0.7223513708066293,False
0.001,18,0.7426746663141729,False
0.001,19,0.7360135680449836,True
0.001637893706954,0,0.7664354961820932,False
0.001637893706954,1,0.7587126082381728,False
0.001637893706954,2,0.7561592423083722,True
0.001637893706954,3,0.8149329343294038,True
0.001637893706954,4,0.7469949588927777,False
0.001637893706954,5,0.7957345624684875,False
0.001637893706954,6,0.7722617307927897,False
0.001637893706954,7,0.7684944449569585,False
0.001637893706954,8,0.7909824940958693,False
0.001637893706954,9,0.8244738625702873,True
0.001637893706954,10,0.8237108140164822,False
0.001637893706954,11,0.8445150485857315,False
0.001637893706954,12,0.7732427956077588,True
0.001637893706954,13,0.7853690234880013,True
0.001637893706954,14,0.7941364262797357,False
0.001637893706954,15,0.783871511354724,False
0.001637893706954,16,0.8608302649381843,False
0.001637893706954,17,0.7683802546041615,True
0.001637893706954,18,0.7737419754223587,False
0.001637893706954,19,0.7462904474324566,False
0.0026826957952797,0,0.8416245778308765,True
0.0026826957952797,1,0.7482682000117205,False
0.0026826957952797,2,0.7530632502658992,False
0.0026826957952797,3,0.748682552989139,True
0.0026826957952797,4,0.7477990496151019,False
0.0026826957952797,5,0.7404012990261528,False
0.0026826957952797,6,0.736816673872968,False
0.0026826957952797,7,0.799463936410255,False
0.0026826957952797,8,0.7188028775179247,False
0.0026826957952797,9,0.8677575026237914,True
0.0026826957952797,10,0.7954026814171571,False
0.0026826957952797,11,0.863142151911072,False
0.0026826957952797,12,0.7337124509070152,False
0.0026826957952797,13,0.7564650913711006,False
0.0026826957952797,14,0.769839802698379,False
0.0026826957952797,15,0.7412682853970418,False
0.0026826957952797,16,0.7868947428937966,False
0.0026826957952797,17,0.820170648948512,True
0.0026826957952797,18,0.7435445589484643,True
0.0026826957952797,19,0.7574680544900302,True
0.0043939705607607,0,0.7883695465908175,True
0.0043939705607607,1,0.7238092546220745,False
0.0043939705607607,2,0.7532564947295497,False
0.0043939705607607,3,0.795526578224468,True
0.0043939705607607,4,0.7041138901882723,False
0.0043939705607607,5,0.7146219807947479,False
0.0043939705607607,6,0.7085363736057719,True
0.0043939705607607,7,0.7419441046482256,False
0.0043939705607607,8,0.7432167196452655,False
0.0043939705607607,9,0.7841783423612112,True
0.0043939705607607,10,0.7375231700647109,False
0.0043939705607607,11,0.7752170711684464,True
0.0043939705607607,12,0.7319087594798391,False
0.0043939705607607,13,0.7520126223304572,False
0.0043939705607607,14,0.7505847321257773,False
0.0043939705607607,15,0.7384212795102837,False
0.0043939705607607,16,0.7424771346507635,False
0.0043939705607607,17,0.7707661666179192,False
0.0043939705607607,18,0.7290688275629614,False
0.0043939705607607,19,0.7083333102180261,True
0.0071968567300115,0,0.764997304055003,True
0.0071968567300115,1,0.7100196620296554,False
0.0071968567300115,2,0.7118317166639292,False
0.0071968567300115,3,0.7049579222214136,True
0.0071968567300115,4,0.6792541154339701,False
0.0071968567300115,5,0.6931100516726606,False
0.0071968567300115,6,0.6958329817923943,True
0.0071968567300115,7,0.7381922756434054,False
0.0071968567300115,8,0.700716315459607,False
0.0071968567300115,9,0.7404795936463368,True
0.0071968567300115,10,0.7202462118898951,False
0.0071968567300115,11,0.7194624127392892,False
0.0071968567300115,12,0.7145924950415208,False
0.0071968567300115,13,0.7223910994172292,False
0.0071968567300115,14,0.7360773307329485,False
0.0071968567300115,15,0.7114446510676115,False
0.0071968567300115,16,0.7083352251406442,False
0.0071968567300115,17,0.7124088173115374,False
0.0071968567300115,18,0.7321218206655976,True
0.0071968567300115,19,0.6955545959597847,False
0.0117876863479358,0,0.7007274180201654,False
0.0117876863479358,1,0.7019726541464716,False
0.0117876863479358,2,0.6891863159845594,False
0.0117876863479358,3,0.6815890052188329,False
0.0117876863479358,4,0.6915826376535014,False
0.0117876863479358,5,0.6764228180599362,False
0.0117876863479358,6,0.692210903990528,False
0.0117876863479358,7,0.6977311458447839,False
0.0117876863479358,8,0.6830820620132437,False
0.0117876863479358,9,0.7033908236361243,True
0.0117876863479358,10,0.6952573211966935,False
0.0117876863479358,11,0.7067818777626803,False
0.0117876863479358,12,0.684335746427669,False
0.0117876863479358,13,0.6982794709939285,False
0.0117876863479358,14,0.6829476690235949,False
0.0117876863479358,15,0.6858157198630512,False
0.0117876863479358,16,0.6932114220965938,False
0.0117876863479358,17,0.6854941944852386,False
0.0117876863479358,18,0.7068731736778004,False
0.0117876863479358,19,0.6818540195721661,False
0.0193069772888324,0,0.6778975198449153,False
0.0193069772888324,1,0.6938818506271467,False
0.0193069772888324,2,0.6708436437711307,True
0.0193069772888324,3,0.6727881437339445,True
0.0193069772888324,4,0.6765765503167535,False
