data_frac,trial_i,performance,passed_safety,failed
0.001,0,,False,False
0.001,1,,False,False
0.001,2,,False,False
0.001,3,,False,False
0.001,4,,False,False
0.001,5,,False,False
0.001,6,,False,False
0.001,7,,False,False
0.001,8,,False,False
0.001,9,,False,False
0.001,10,,False,False
0.001,11,,False,False
0.001,12,0.8362536818458899,True,False
0.001,13,,False,False
0.001,14,,False,False
0.001,15,,False,False
0.001,16,,False,False
0.001,17,,False,False
0.001,18,,False,False
0.001,19,,False,False
0.001637893706954,0,,False,False
0.001637893706954,1,,False,False
0.001637893706954,2,,False,False
0.001637893706954,3,,False,False
0.001637893706954,4,,False,False
0.001637893706954,5,,False,False
0.001637893706954,6,,False,False
0.001637893706954,7,,False,False
0.001637893706954,8,,False,False
0.001637893706954,9,,False,False
0.001637893706954,10,,False,False
0.001637893706954,11,,False,False
0.001637893706954,12,,False,False
0.001637893706954,13,0.6961357501697626,True,False
0.001637893706954,14,,False,False
0.001637893706954,15,,False,False
0.001637893706954,16,,False,False
0.001637893706954,17,,False,False
0.001637893706954,18,,False,False
0.001637893706954,19,,False,False
0.0026826957952797,0,,False,False
0.0026826957952797,1,,False,False
0.0026826957952797,2,,False,False
0.0026826957952797,3,,False,False
0.0026826957952797,4,,False,False
0.0026826957952797,5,,False,False
0.0026826957952797,6,,False,False
0.0026826957952797,7,,False,False
0.0026826957952797,8,,False,False
0.0026826957952797,9,,False,False
0.0026826957952797,10,,False,False
0.0026826957952797,11,,False,False
0.0026826957952797,12,,False,False
0.0026826957952797,13,,False,False
0.0026826957952797,14,,False,False
0.0026826957952797,15,,False,False
0.0026826957952797,16,,False,False
0.0026826957952797,17,,False,False
0.0026826957952797,18,,False,False
0.0026826957952797,19,,False,False
0.0043939705607607,0,0.7267913430698405,True,False
0.0043939705607607,1,,False,False
0.0043939705607607,2,,False,False
0.0043939705607607,3,,False,False
0.0043939705607607,4,,False,False
0.0043939705607607,5,,False,False
0.0043939705607607,6,,False,False
0.0043939705607607,7,,False,False
0.0043939705607607,8,,False,False
0.0043939705607607,9,,False,False
0.0043939705607607,10,,False,False
0.0043939705607607,11,,False,False
0.0043939705607607,12,,False,False
0.0043939705607607,13,,False,False
0.0043939705607607,14,0.7354263357282746,True,False
0.0043939705607607,15,,False,False
0.0043939705607607,16,,False,False
0.0043939705607607,17,,False,False
0.0043939705607607,18,,False,False
0.0043939705607607,19,,False,False
0.0071968567300115,0,,False,False
0.0071968567300115,1,0.6963503240031138,True,False
0.0071968567300115,2,,False,False
0.0071968567300115,3,0.6851126554640488,True,False
0.0071968567300115,4,0.7042767072301076,True,False
0.0071968567300115,5,,False,False
0.0071968567300115,6,0.7202141393494934,True,False
0.0071968567300115,7,,False,False
0.0071968567300115,8,0.7402774961749681,True,False
0.0071968567300115,9,,False,False
0.0071968567300115,10,0.724457882770053,True,False
0.0071968567300115,11,0.6936812174424283,True,False
0.0071968567300115,12,,False,False
0.0071968567300115,13,0.6995940389725414,True,False
0.0071968567300115,14,,False,False
0.0071968567300115,15,,False,False
0.0071968567300115,16,0.6917506290292631,True,False
0.0071968567300115,17,0.7064034687190835,True,False
0.0071968567300115,18,0.7157031450927489,True,False
0.0071968567300115,19,0.689909348629856,True,False
0.0117876863479358,0,0.6934025852216608,True,False
0.0117876863479358,1,0.6817558998537038,True,False
0.0117876863479358,2,0.6884385706785466,True,False
0.0117876863479358,3,0.6923705818472313,True,False
0.0117876863479358,4,0.693731550118515,True,False
0.0117876863479358,5,0.7208649787698718,True,False
0.0117876863479358,6,0.6921079283561261,True,False
0.0117876863479358,7,,False,False
0.0117876863479358,8,0.6954958629543518,True,False
0.0117876863479358,9,0.696533729138902,True,False
0.0117876863479358,10,0.6863356877720034,True,False
0.0117876863479358,11,0.6805359440055836,True,False
0.0117876863479358,12,0.6870006111877407,True,False
0.0117876863479358,13,0.6806244751390164,True,False
0.0117876863479358,14,0.6813069405746578,True,False
0.0117876863479358,15,,False,False
0.0117876863479358,16,0.6845203321288936,True,False
0.0117876863479358,17,0.6918561416854359,True,False
0.0117876863479358,18,,False,False
0.0117876863479358,19,0.6795397183953586,True,False
0.0193069772888324,0,0.6815773688294738,True,False
0.0193069772888324,1,,False,False
0.0193069772888324,2,0.6795295084643312,True,False
0.0193069772888324,3,0.6761813537514383,True,False
0.0193069772888324,4,0.6777497665680445,True,False
0.0193069772888324,5,0.7034728926219168,True,False
0.0193069772888324,6,0.6816805823245945,True,False
0.0193069772888324,7,0.6805527198205229,True,False
0.0193069772888324,8,0.6784806410943689,True,False
0.0193069772888324,9,0.6777534499950952,True,False
0.0193069772888324,10,0.6816686069075083,True,False
0.0193069772888324,11,0.6715173039982524,True,False
0.0193069772888324,12,0.6739864969300542,True,False
0.0193069772888324,13,0.6714027206812055,True,False
0.0193069772888324,14,0.6790897326471893,True,False
0.0193069772888324,15,0.6709203325039371,True,False
0.0193069772888324,16,0.6791251934617917,True,False
0.0193069772888324,17,0.6815086131281061,True,False
0.0193069772888324,18,0.6743077677775196,True,False
0.0193069772888324,19,0.6786336670394753,True,False
0.0316227766016837,0,0.6761037723011105,True,False
0.0316227766016837,1,0.6702956564645817,True,False
0.0316227766016837,2,0.6650776605493117,True,False
0.0316227766016837,3,0.6711792490618987,True,False
0.0316227766016837,4,,False,False
0.0316227766016837,5,0.7058908739083053,True,False
0.0316227766016837,6,0.6693091789797713,True,False
0.0316227766016837,7,0.6779942303150079,True,False
0.0316227766016837,8,0.673351081453434,True,False
0.0316227766016837,9,0.6741068078470731,True,False
0.0316227766016837,10,0.6807348234338866,True,False
0.0316227766016837,11,0.6648230307565982,True,False
0.0316227766016837,12,0.669456597219679,True,False
0.0316227766016837,13,0.6677901484245627,True,False
0.0316227766016837,14,,False,False
0.0316227766016837,15,0.6718093885330777,True,False
0.0316227766016837,16,0.677340975373307,True,False
0.0316227766016837,17,0.6734550153544576,True,False
0.0316227766016837,18,0.6680279463002846,True,False
0.0316227766016837,19,0.6758575495652912,True,False
0.0517947467923121,0,0.6661699718345798,True,False
0.0517947467923121,1,0.6641735725743843,True,False
0.0517947467923121,2,0.6608157726441276,True,False
0.0517947467923121,3,0.6641761304333026,True,False
0.0517947467923121,4,0.6754685846261292,True,False
0.0517947467923121,5,0.6852944040340399,True,False
0.0517947467923121,6,0.6677399919520343,True,False
0.0517947467923121,7,0.6633938315130232,True,False
0.0517947467923121,8,0.6643546886320421,True,False
0.0517947467923121,9,0.6650380383840122,True,False
0.0517947467923121,10,0.6643549192153899,True,False
0.0517947467923121,11,0.6703935392795957,True,False
0.0517947467923121,12,0.6635825638570003,True,False
0.0517947467923121,13,0.6608584046823159,True,False
0.0517947467923121,14,0.6640962393108546,True,False
0.0517947467923121,15,0.6644414265581388,True,False
0.0517947467923121,16,0.6694442236720842,True,False
0.0517947467923121,17,,False,False
0.0517947467923121,18,0.6633150772915002,True,False
0.0517947467923121,19,0.6634047473660686,True,False
0.0848342898244071,0,0.6591608755688784,True,False
0.0848342898244071,1,0.6529285063923459,True,False
0.0848342898244071,2,0.6598094364904683,True,False
0.0848342898244071,3,0.6603558205738769,True,False
0.0848342898244071,4,0.6631379210182128,True,False
0.0848342898244071,5,0.6690310466733774,True,False
0.0848342898244071,6,0.6606955191466791,True,False
0.0848342898244071,7,0.657144719350115,True,False
0.0848342898244071,8,0.658037878180902,True,False
0.0848342898244071,9,0.6603905466639414,True,False
0.0848342898244071,10,0.6647693570383336,True,False
0.0848342898244071,11,0.657402040121977,True,False
0.0848342898244071,12,0.6717753329311708,True,False
0.0848342898244071,13,0.6556765963564289,True,False
0.0848342898244071,14,0.6620399836317257,True,False
0.0848342898244071,15,0.6584441696636002,True,False
0.0848342898244071,16,0.6585396764426766,True,False
0.0848342898244071,17,0.6614113640408869,True,False
0.0848342898244071,18,0.6601244392073496,True,False
0.0848342898244071,19,0.6593584262691932,True,False
0.1389495494373137,0,0.6547522734770169,True,False
0.1389495494373137,1,0.6527273013510211,True,False
0.1389495494373137,2,0.6573007384570333,True,False
0.1389495494373137,3,0.6552030774249582,True,False
0.1389495494373137,4,0.6607775929790939,True,False
0.1389495494373137,5,0.658109417584626,True,False
0.1389495494373137,6,0.6655736448448498,True,False
0.1389495494373137,7,0.6562023181566337,True,False
0.1389495494373137,8,0.6585479439456557,True,False
0.1389495494373137,9,0.6543805384795862,True,False
0.1389495494373137,10,0.6588580936590205,True,False
0.1389495494373137,11,0.654457122121646,True,False
0.1389495494373137,12,0.6567345278302874,True,False
0.1389495494373137,13,0.6539083218963344,True,False
0.1389495494373137,14,0.6542938211864197,True,False
0.1389495494373137,15,0.6546599947683136,True,False
0.1389495494373137,16,0.654638298086029,True,False
0.1389495494373137,17,0.658918631087737,True,False
0.1389495494373137,18,0.6550908662436894,True,False
0.1389495494373137,19,0.6596434937464252,True,False
0.2275845926074788,0,0.6515417206072724,True,False
0.2275845926074788,1,0.6495420184970659,True,False
0.2275845926074788,2,0.6519355762808153,True,False
0.2275845926074788,3,0.6519772771862989,True,False
0.2275845926074788,4,0.6542081384115254,True,False
0.2275845926074788,5,0.654767445895221,True,False
0.2275845926074788,6,0.6527691776280399,True,False
0.2275845926074788,7,0.6513495308751275,True,False
0.2275845926074788,8,0.6549108013220095,True,False
0.2275845926074788,9,0.6506671442031224,True,False
0.2275845926074788,10,0.654237191568269,True,False
0.2275845926074788,11,0.6506520930521239,True,False
0.2275845926074788,12,0.6527015065895574,True,False
0.2275845926074788,13,0.6504980207591329,True,False
0.2275845926074788,14,0.6510548272367577,True,False
0.2275845926074788,15,0.6517948154529364,True,False
0.2275845926074788,16,0.6499062201521222,True,False
0.2275845926074788,17,0.6542471839053453,True,False
0.2275845926074788,18,0.6524329527000859,True,False
0.2275845926074788,19,0.6530021349114684,True,False
0.3727593720314938,0,0.6487802124774503,True,False
0.3727593720314938,1,0.6483592725532827,True,False
0.3727593720314938,2,0.648349223674781,True,False
0.3727593720314938,3,0.6499718105092182,True,False
0.3727593720314938,4,0.6508369279033458,True,False
0.3727593720314938,5,0.650704095122628,True,False
0.3727593720314938,6,0.6509856163532065,True,False
0.3727593720314938,7,0.6494003602381244,True,False
0.3727593720314938,8,0.6502598612984339,True,False
0.3727593720314938,9,0.6485413568797767,True,False
0.3727593720314938,10,0.6493538614222888,True,False
0.3727593720314938,11,0.6476108455354666,True,False
0.3727593720314938,12,0.6494416500330432,True,False
0.3727593720314938,13,0.6480555691939421,True,False
0.3727593720314938,14,0.6484896419201233,True,False
0.3727593720314938,15,0.6499985077099941,True,False
0.3727593720314938,16,0.648204895578775,True,False
0.3727593720314938,17,0.6492284278449224,True,False
0.3727593720314938,18,0.649356065441208,True,False
0.3727593720314938,19,0.6505633186073013,True,False
0.6105402296585326,0,0.6475368534369064,True,False
0.6105402296585326,1,0.6464066977640651,True,False
0.6105402296585326,2,0.6474385921759376,True,False
0.6105402296585326,3,0.6477796048344772,True,False
0.6105402296585326,4,0.6483511560468893,True,False
0.6105402296585326,5,0.6475421435191732,True,False
0.6105402296585326,6,0.6486117782064594,True,False
0.6105402296585326,7,0.6473774025516887,True,False
0.6105402296585326,8,0.6475271291963746,True,False
0.6105402296585326,9,0.6474157873321793,True,False
0.6105402296585326,10,0.647506106346582,True,False
0.6105402296585326,11,0.6466672974154897,True,False
0.6105402296585326,12,0.6486241181809042,True,False
0.6105402296585326,13,0.6473572541107099,True,False
0.6105402296585326,14,0.6472073614499848,True,False
0.6105402296585326,15,0.6479697710618423,True,False
0.6105402296585326,16,0.6467931251251142,True,False
0.6105402296585326,17,0.6474988121619107,True,False
0.6105402296585326,18,0.6473655455672072,True,False
0.6105402296585326,19,0.648989552871342,True,False
1.0,0,0.6463786369086338,True,False
1.0,1,0.6462744781680342,True,False
1.0,2,0.6463788334930344,True,False
1.0,3,0.646742339389435,True,False
1.0,4,0.646436350088756,True,False
1.0,5,0.6467264638960778,True,False
1.0,6,0.6470151028863078,True,False
1.0,7,0.6464555732166717,True,False
1.0,8,0.6461994756922638,True,False
1.0,9,0.6463153330367621,True,False
1.0,10,0.6462263596813971,True,False
1.0,11,0.6464777498726832,True,False
1.0,12,0.6468254394301727,True,False
1.0,13,0.6466269231540503,True,False
1.0,14,0.6471661378260243,True,False
1.0,15,0.6464570299083863,True,False
1.0,16,0.6460815271816753,True,False
1.0,17,0.6465687289896784,True,False
1.0,18,0.6463277085849092,True,False
1.0,19,0.6471989230762332,True,False
